Symbol,Name,Sector,Industry Name,Ind Group Rank,Exchange,Current Price,Price % Chg,Price $ Chg,Volume (1000s),Vol % Chg vs 50-Day,EPS Rating,RS Rating,Ind Group RS,SMR Rating,A/D Rating,Comp Rating
ZEUS,Olympic Steel Inc,METALS,Metal Prds-Distributor,180,NASDAQ,22.76,1.8,0.4,44,-5.9,69,39,D-,C,D+,48
ACH,Aluminum Cp Of China Adr,METALS,Metal Proc & Fabrication,117,NYSE,13.32,-1,-0.13,37,-68.2,34,84,C,C,C,64
ARNC,Arconic Corporation,METALS,Metal Proc & Fabrication,117,NYSE,31.09,-1.6,-0.49,310,-34.3,62,65,C,C,B,70
B,Barnes Group Inc,METALS,Metal Proc & Fabrication,117,NYSE,45.88,0.9,0.39,114,3.2,71,60,C,C,C,67
BOOM,D M C Global Inc,METALS,Metal Proc & Fabrication,117,NASDAQ,38.86,-4.3,-1.76,74,9.1,31,32,C,D,B,42
CENX,Century Aluminum Co,METALS,Metal Proc & Fabrication,117,NASDAQ,15.6,-1.4,-0.22,619,-27.1,33,92,C,D,B-,70
CMC,Commercial Metals Co,METALS,Metal Proc & Fabrication,117,NYSE,35.63,2.7,0.93,682,-7.7,99,94,C,A,B+,98
FRD,Friedman Inds Inc,METALS,Metal Proc & Fabrication,117,AMEX,9.68,-2.9,-0.29,11,-54.5,69,35,C,A,C-,68
FSTR,L B Foster Company,METALS,Metal Proc & Fabrication,117,NASDAQ,15.5,-0.9,-0.14,10,-65,17,48,C,D,B+,42
HAYN,Haynes Intl Inc,METALS,Metal Proc & Fabrication,117,NASDAQ,37.16,-0.5,-0.2,35,-5.4,69,89,C,D,D-,77
HIHO,Highway Hldgs Ltd,METALS,Metal Proc & Fabrication,117,NASDAQ,3,2,0.06,27,16.4,47,23,C,D,C,36
HSC,Harsco Corp,METALS,Metal Proc & Fabrication,117,NYSE,15.77,-1.1,-0.18,264,-1,83,44,C,C,B-,61
IIIN,Insteel Industries Inc,METALS,Metal Proc & Fabrication,117,NYSE,39.92,0.2,0.08,83,3,79,91,C,A,B-,93
KALU,Kaiser Aluminum Corp,METALS,Metal Proc & Fabrication,117,NASDAQ,94.6,-2.4,-2.3,113,52.4,67,35,C,B,B-,57
MLI,Mueller Industries Inc,METALS,Metal Proc & Fabrication,117,NYSE,54.88,0.3,0.19,194,23.5,96,93,C,A,D+,92
MMAT,Meta Materials Inc,METALS,Metal Proc & Fabrication,117,NASDAQ,1.75,-6.7,-0.13,5866,-1.2,2,6,C,D,C-,8
MTRN,Materion Corp,METALS,Metal Proc & Fabrication,117,NYSE,83.11,-0.5,-0.43,43,6.9,94,84,C,C,B-,90
NNBR,N N Inc,METALS,Metal Proc & Fabrication,117,NASDAQ,3.59,-6.3,-0.24,206,51.6,24,14,C,D,C,22
NWPX,Northwest Pipe Company,METALS,Metal Proc & Fabrication,117,NASDAQ,29.72,0.6,0.17,24,-8.9,18,83,C,C,C+,56
OFLX,Omega Flex Inc,METALS,Metal Proc & Fabrication,117,NASDAQ,143.27,1,1.37,18,113.9,86,37,C,A,B+,74
ROCK,Gibraltar Industries Inc,METALS,Metal Proc & Fabrication,117,NASDAQ,54.08,-1.4,-0.75,154,63.3,69,18,C,B,B-,52
ROLL,R B C Bearings Inc,METALS,Metal Proc & Fabrication,117,NASDAQ,174.94,-2.8,-4.96,92,1.1,55,28,C,C,D-,37
RS,Reliance Steel & Aluminm,METALS,Metal Proc & Fabrication,117,NYSE,160.46,1.3,2,211,13.5,98,83,C,B,C,96
SCHN,Schnitzer Steel Inds A,METALS,Metal Proc & Fabrication,117,NASDAQ,39.69,-0.3,-0.12,251,30.4,89,31,C,A,C-,64
SGBX,Sg Blocks,METALS,Metal Proc & Fabrication,117,NASDAQ,1.95,-4.2,-0.09,115,-70.7,7,10,C,D,C+,20
SYNL,Synalloy Corp Del,METALS,Metal Proc & Fabrication,117,NASDAQ,17.4,0.9,0.15,11,-79.6,69,99,C,D,B,88
TKR,Timken Co,METALS,Metal Proc & Fabrication,117,NYSE,67.41,-1,-0.69,398,8.6,81,31,C,B,B,64
VMI,Valmont Industries Inc,METALS,Metal Proc & Fabrication,117,NYSE,213.42,-1.2,-2.7,64,55.2,84,37,C,B,D+,70
WOR,Worthington Industries,METALS,Metal Proc & Fabrication,117,NYSE,54.8,-0.4,-0.22,128,-13.6,89,42,C,A,D+,73
AP,Ampco Pittsburgh Corp,METALS,Steel-Producers,118,NYSE,5.91,0.8,0.05,7,-76.5,28,48,C,C,B-,41
ASTL,Algoma Steel Group Inc,METALS,Steel-Producers,118,NASDAQ,9.02,-3.4,-0.32,271,-41.8,33,35,C,-,D,33
CLF,Cleveland-Cliffs Inc,METALS,Steel-Producers,118,NYSE,18.84,2.2,0.41,17161,-0.7,67,33,C,B,E,55
GGB,Gerdau S A Adr,METALS,Steel-Producers,118,NYSE,5.49,0.3,0.02,7366,4.4,96,92,C,B,B,98
HUDI,Huadi International Grp,METALS,Steel-Producers,118,NASDAQ,20.6,-1.2,-0.24,8,-97.4,13,99,C,C,A-,63
MT,Arcelor Mittal,METALS,Steel-Producers,118,NYSE,31.84,1.1,0.35,2632,-38.2,69,79,C,C,D-,76
MTL,Mechel Pao Ads,METALS,Steel-Producers,118,NYSE,3.08,2.3,0.07,96,-56.2,73,93,C,-,C-,69
NUE,Nucor Corp,METALS,Steel-Producers,118,NYSE,112.33,4.5,4.87,3471,25,97,95,C,A,B,96
PKX,P O S C O,METALS,Steel-Producers,118,NYSE,56.96,-0.2,-0.14,459,166.6,75,27,C,C,D+,55
SID,Companhia Siderurgic Ads,METALS,Steel-Producers,118,NYSE,5.09,0.6,0.03,2198,-25.2,53,35,C,A,D+,60
SIM,Grupo Simec Sab Cv Ads,METALS,Steel-Producers,118,AMEX,24.5,-3.4,-0.88,7,120.8,76,97,C,B,D,92
STLD,Steel Dynamics Inc,METALS,Steel-Producers,118,NASDAQ,59.27,2.9,1.66,1622,5.3,98,83,C,A,D+,91
TS,Tenaris Sa Adr,METALS,Steel-Producers,118,NYSE,25.74,-0.6,-0.16,2251,15.7,69,95,C,D,B,86
TX,Ternium Sa Adr,METALS,Steel-Producers,118,NYSE,42.13,1.8,0.75,608,9.8,83,81,C,A,C,86
X,United States Steel Corp,METALS,Steel-Producers,118,NYSE,22.02,2,0.44,15790,5.8,69,35,C,A,D-,64
ZKIN,ZK International Group,METALS,Steel-Producers,118,NASDAQ,1.39,-3.8,-0.06,46,-88.2,8,5,C,D,D+,10
ATI,Allegheny Technologies,METALS,Steel-Specialty Alloys,135,NYSE,21.96,17,3.19,9364,602.4,33,72,C-,E,B,58
CRS,Carpenter TechnologyCorp,METALS,Steel-Specialty Alloys,135,NYSE,30.98,3.7,1.1,500,115.6,27,31,C-,E,D,28
CSTM,Constellium Se,METALS,Steel-Specialty Alloys,135,NYSE,17.29,-2,-0.36,544,19.9,74,75,C-,-,D-,63
EAF,Graftech International,METALS,Steel-Specialty Alloys,135,NYSE,11.36,3.8,0.42,2175,101.5,88,60,C-,-,D-,58
GSM,Ferroglobe Plc,METALS,Steel-Specialty Alloys,135,NASDAQ,5.23,-2.6,-0.14,590,-42.4,21,83,C-,D,C,47
HWM,Howmet Aerospace Inc,METALS,Steel-Specialty Alloys,135,NYSE,32.75,3.6,1.13,3757,92.4,75,77,C-,D,B-,73
TMST,Timkensteel Corporation,METALS,Steel-Specialty Alloys,135,NYSE,14.88,0.5,0.08,468,-18.8,69,98,C-,C,C+,81
USAP,Univ Stainless Alloy Pdt,METALS,Steel-Specialty Alloys,135,NASDAQ,9.64,7.2,0.65,17,-9.5,44,55,C-,E,A-,56
VATE,Innovate Corp,METALS,Steel-Specialty Alloys,135,NYSE,3.84,-3.2,-0.13,51,-66.7,28,96,C-,D,C-,65
AEM,Agnico Eagle Mines Ltd,MINING,Mining-Gold/Silver/Gems,165,NYSE,48.7,1.7,0.82,1659,-11.7,82,24,D,B,D-,49
AG,First Majestic Silver,MINING,Mining-Gold/Silver/Gems,165,NYSE,10.11,-2,-0.21,3954,-10,30,20,D,B,E,19
AGI,Alamos Gold Inc,MINING,Mining-Gold/Silver/Gems,165,NYSE,6.79,-0.9,-0.06,2815,-7.4,83,30,D,B,C-,54
ASM,Avino Silver & Gold Mine,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.73,-2.4,-0.02,364,-22.2,24,17,D,E,D-,7
AU,Anglogold Ashanti Ads,MINING,Mining-Gold/Silver/Gems,165,NYSE,19.05,-0.8,-0.16,2500,10.7,77,44,D,A,B-,62
AUMN,Golden Minerals Co,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.38,2.8,0.01,270,-54.6,56,15,D,D,C,31
AUY,Yamana Gold Inc,MINING,Mining-Gold/Silver/Gems,165,NYSE,4.09,-0.8,-0.04,12805,-14.4,67,42,D,B,B,59
AXU,Alexco Resource Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,1.4,-6,-0.09,655,-17.9,6,17,D,D,E,13
BTG,B2Gold Corp,MINING,Mining-Gold/Silver/Gems,165,NYSE,3.63,-1,-0.04,9910,12.4,62,26,D,B,E,36
BVN,Buenaventura Mining Ads,MINING,Mining-Gold/Silver/Gems,165,NYSE,7.73,0.7,0.05,739,-25.1,30,33,D,D,B+,34
CDE,Coeur Mining Inc,MINING,Mining-Gold/Silver/Gems,165,NYSE,4.68,-3.8,-0.19,3880,2.7,8,15,D,C,B,19
CGAU,Centerra Gold Inc,MINING,Mining-Gold/Silver/Gems,165,NYSE,8.31,1,0.09,25,-64.9,69,60,D,A,B-,72
CHNR,China Natural Resources,MINING,Mining-Gold/Silver/Gems,165,NASDAQ,0.79,-4.8,-0.04,30,-78.1,16,12,D,B,C,24
CMCL,Caledonia Mining Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,11.66,-0.3,-0.03,6,-79.2,60,31,D,A,C,57
CTGO,Contango Ore Inc,MINING,Mining-Gold/Silver/Gems,165,AMEX,21.5,-0.1,-0.03,0,-85.3,16,25,D,-,E,21
DRD,Drdgold Ltd Adr,MINING,Mining-Gold/Silver/Gems,165,NYSE,8,-0.6,-0.05,94,-37.7,71,26,D,A,E,50
EGO,Eldorado Gold Corp,MINING,Mining-Gold/Silver/Gems,165,NYSE,8.91,1.3,0.12,1908,16.9,18,32,D,C,E,22
EMX,Emx Royalty Corporation,MINING,Mining-Gold/Silver/Gems,165,AMEX,2.08,0.7,0.02,69,-59,8,16,D,D,D,20
EQX,Equinox Gold Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,5.88,-0.2,-0.01,1287,-21.1,30,20,D,B,E,29
EXK,Endeavour Silver Corp,MINING,Mining-Gold/Silver/Gems,165,NYSE,3.59,-3.5,-0.13,1628,-29.3,30,19,D,C,E,26
EXN,Excellon Resources Inc,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.72,5.8,0.04,29,-39.5,2,3,D,D,D-,1
FNV,Franco Nevada Corp,MINING,Mining-Gold/Silver/Gems,165,NYSE,134.24,1.3,1.75,458,8.2,93,42,D,A,D,72
FSM,Fortuna Silver Mines,MINING,Mining-Gold/Silver/Gems,165,NYSE,3.42,-2.8,-0.1,2647,-36.6,55,15,D,A,D,39
FURY,Fury Gold Mines Ltd,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.68,1.1,0.01,35,-82.2,8,20,D,-,B-,15
GATO,Gatos Silver Inc,MINING,Mining-Gold/Silver/Gems,165,NYSE,3.28,1.4,0.05,2294,106.7,23,1,D,-,C+,9
GAU,Galiano Gold Inc,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.67,-2.1,-0.01,524,16.6,40,18,D,-,B-,27
GFI,Gold Fields Ltd Adr,MINING,Mining-Gold/Silver/Gems,165,NYSE,10.57,-0.5,-0.06,11634,104.1,69,88,D,A,D+,78
GLDG,Goldmining Inc,MINING,Mining-Gold/Silver/Gems,165,ARCA,1.48,-3.6,-0.06,423,-45.1,33,81,D,-,C-,50
GOLD,Barrick Gold Corporation,MINING,Mining-Gold/Silver/Gems,165,NYSE,19.25,0.8,0.16,14428,-5,53,39,D,C,D,41
GORO,Gold Resource Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,1.66,-3.5,-0.06,515,-43.9,69,23,D,C,C-,40
GPL,Great Panther Mining Ltd,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.2,26.3,0.04,7115,122.2,8,1,D,D,D-,1
GROY,Gold Royalty Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,4.39,-2.4,-0.11,285,-40.4,2,60,D,E,D,29
GSV,Gold Standard Ventures,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.39,-2.1,-0.01,373,-37.9,27,20,D,-,D,18
HL,Hecla Mining Company,MINING,Mining-Gold/Silver/Gems,165,NYSE,4.93,-3.3,-0.17,5774,2.2,27,27,D,C,D+,32
HMY,Harmony Gold Mng Co Adr,MINING,Mining-Gold/Silver/Gems,165,NYSE,3.62,-0.7,-0.03,3624,-25.6,69,35,D,A,D-,55
HYMC,Hycroft Mining Holding,MINING,Mining-Gold/Silver/Gems,165,NASDAQ,0.4,-4.3,-0.02,134,-37.1,44,1,D,-,B-,15
IAG,Iamgold Corp,MINING,Mining-Gold/Silver/Gems,165,NYSE,2.52,-0.4,-0.01,4738,-20.4,8,29,D,D,C-,21
ITRG,Integra Resources Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,2.04,2,0.04,35,-60.1,7,19,D,-,E,11
KGC,Kinross Gold Corp,MINING,Mining-Gold/Silver/Gems,165,NYSE,5.49,0.3,0.02,17313,15.5,59,27,D,B,D,39
KL,Kirkland Lake Gold Ltd,MINING,Mining-Gold/Silver/Gems,165,NYSE,38.63,2.2,0.83,1344,5.2,83,39,D,A,D-,63
LODE,Comstock Mining Inc,MINING,Mining-Gold/Silver/Gems,165,AMEX,1.5,0,0,469,-43.4,8,13,D,B,C+,21
MAG,M A G Silver Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,14.28,0.8,0.11,303,-37.7,23,19,D,-,E,14
MMX,Maverix Metals Inc,MINING,Mining-Gold/Silver/Gems,165,AMEX,4.25,-0.5,-0.02,77,-41.3,83,29,D,B,C-,52
MTA,Metalla Royalty & Stream,MINING,Mining-Gold/Silver/Gems,165,AMEX,6.32,-0.9,-0.06,69,-57.2,16,22,D,D,C+,27
MUX,McEwen Mining Inc,MINING,Mining-Gold/Silver/Gems,165,NYSE,0.85,-1.3,-0.01,596,-69.2,14,19,D,E,E,15
NEM,Newmont Corporation,MINING,Mining-Gold/Silver/Gems,165,NYSE,62.18,1.4,0.85,4491,-14.3,79,77,D,B,C+,72
NEWP,New Pacific Metals Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,2.88,-0.2,-0.01,180,4.6,20,16,D,E,D-,15
NEXA,Nexa Resources,MINING,Mining-Gold/Silver/Gems,165,NYSE,8.38,-0.8,-0.07,24,-77.5,52,42,D,D,C,43
NFGC,New Found Gold Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,6.13,-1.3,-0.08,56,-54.4,18,39,D,-,D-,26
NG,Novagold Resources Inc,MINING,Mining-Gold/Silver/Gems,165,AMEX,6.39,-3.8,-0.26,1087,19.5,17,25,D,-,C-,22
NGD,New Gold Inc,MINING,Mining-Gold/Silver/Gems,165,AMEX,1.58,0,0,5853,-33.6,66,52,D,C,D-,57
NSR,Nomad Royalty Company,MINING,Mining-Gold/Silver/Gems,165,NYSE,6.58,-1.8,-0.12,8,-65.9,20,37,D,B,E,33
OR,Osisko Gold Royalties,MINING,Mining-Gold/Silver/Gems,165,NYSE,11.23,1.3,0.14,482,-14.9,88,33,D,B,E,57
ORLA,Orla Mining Ltd,MINING,Mining-Gold/Silver/Gems,165,AMEX,3.44,1.2,0.04,35,-51.3,69,39,D,-,D-,39
PAAS,Pan American Silver Corp,MINING,Mining-Gold/Silver/Gems,165,NASDAQ,21.77,-2.3,-0.51,1941,-2.5,71,22,D,B,D,46
PLG,Platinum Group Metals,MINING,Mining-Gold/Silver/Gems,165,AMEX,1.58,-2.2,-0.04,291,-63.6,13,8,D,-,D-,6
PPTA,Perpetua Resources Corp,MINING,Mining-Gold/Silver/Gems,165,NASDAQ,3.55,-1.3,-0.05,61,-40.8,22,15,D,-,E,12
PVG,Pretium Resources Inc,MINING,Mining-Gold/Silver/Gems,165,NYSE,13.66,-0.5,-0.08,367,-66.6,58,95,D,B,B-,75
PZG,Paramount Gold Nevada,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.67,-3.5,-0.02,25,-79.5,48,20,D,E,E,24
RGLD,Royal Gold Inc,MINING,Mining-Gold/Silver/Gems,165,NASDAQ,103.98,1.1,1.08,352,6.5,94,44,D,A,B-,75
SA,Seabridge Gold Inc,MINING,Mining-Gold/Silver/Gems,165,NYSE,15.76,-1.7,-0.28,118,-51.7,30,30,D,-,D,33
SAND,Sandstorm Gold Ltd,MINING,Mining-Gold/Silver/Gems,165,NYSE,6.03,-0.6,-0.04,903,-38.9,46,32,D,B,D+,46
SBSW,Sibanye Stillwater Adr,MINING,Mining-Gold/Silver/Gems,165,NYSE,14.68,-2,-0.3,1385,-49.6,74,52,D,A,B-,73
SILV,Silvercrest Metals Inc,MINING,Mining-Gold/Silver/Gems,165,AMEX,7.6,-1,-0.08,343,-42,55,28,D,-,D-,31
SKE,Skeena Resources Limited,MINING,Mining-Gold/Silver/Gems,165,NYSE,10.25,-3.4,-0.36,42,39.3,2,69,D,-,C-,37
SSRM,SSR Mining Inc,MINING,Mining-Gold/Silver/Gems,165,NASDAQ,16.57,-0.7,-0.13,1514,40.1,77,75,D,B,C+,79
SVM,Silvercorp Metals Inc,MINING,Mining-Gold/Silver/Gems,165,AMEX,3.23,-2.9,-0.1,840,-17.8,51,16,D,B,E,21
THM,Intl Tower Hill Mine Ltd,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.74,-0.2,0,21,-83.8,27,23,D,-,C+,24
TRX,Tanzanian Gold Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.37,0.8,0,458,-7.4,20,19,D,-,C,14
USAS,Americas Gld & Slvr Crop,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.75,-3.7,-0.03,190,-66.3,6,13,D,D,C,12
USAU,US Gold Corp,MINING,Mining-Gold/Silver/Gems,165,NASDAQ,7.01,-1.8,-0.13,24,-38,30,17,D,-,E,13
VGZ,Vista Gold Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,0.7,-1.5,-0.01,136,-39.8,8,25,D,-,C,18
VZLA,Vizsla Silver Corp,MINING,Mining-Gold/Silver/Gems,165,AMEX,1.92,0,0,33,-37.7,6,27,D,-,-,27
WPM,Wheaton Precious Metals,MINING,Mining-Gold/Silver/Gems,165,NYSE,40.73,0.3,0.12,1167,-34.7,72,52,D,B,D+,60
AA,Alcoa Corporation,MINING,Mining-Metal Ores,45,NYSE,59.38,2.1,1.21,4156,-33.6,74,99,A-,A,B+,96
AAU,Almaden Minerals Ltd,MINING,Mining-Metal Ores,45,AMEX,0.3,2.6,0.01,494,-0.4,13,15,A-,-,D-,19
BHP,B H P Group Ltd Adr,MINING,Mining-Metal Ores,45,NYSE,65.62,1,0.62,5033,29.8,97,81,A-,A,C,97
CCJ,Cameco Corp,MINING,Mining-Metal Ores,45,NYSE,19.84,-2,-0.41,5271,8.1,39,84,A-,E,C,59
DNN,Denison Mines Corp,MINING,Mining-Metal Ores,45,AMEX,1.2,-2.8,-0.04,5023,-45.7,44,83,A-,D,D+,66
ERO,Ero Copper Corp,MINING,Mining-Metal Ores,45,NYSE,12.78,2.5,0.31,67,57.5,39,14,A-,B,D-,44
FCX,Freeport McMoRan Inc,MINING,Mining-Metal Ores,45,NYSE,39.45,1.1,0.43,15978,9.9,73,85,A-,A,E,86
HBM,Hudbay Minerals Inc,MINING,Mining-Metal Ores,45,NYSE,7.24,-1.7,-0.13,662,-25.6,69,86,A-,D,D-,80
LAC,Lithium Americas Corp,MINING,Mining-Metal Ores,45,NYSE,26.06,-3.6,-0.96,1742,-55.5,2,98,A-,-,C,54
LGO,Largo Inc,MINING,Mining-Metal Ores,45,NASDAQ,8.06,-2.2,-0.18,58,-39.3,69,11,A-,B,D,58
LITM,Snow Lake Resources Ltd,MINING,Mining-Metal Ores,45,NASDAQ,5.9,1.7,0.1,80,-92.4,27,6,A-,-,A,33
MP,M P Materials Corp,MINING,Mining-Metal Ores,45,NYSE,39.49,-2.2,-0.87,1112,-44.5,63,93,A-,A,B-,96
MSB,Mesabi Trust,MINING,Mining-Metal Ores,45,NYSE,30.34,3.5,1.02,43,-52.2,94,91,A-,A,B-,95
NAK,Northern Dynasty Minerls,MINING,Mining-Metal Ores,45,AMEX,0.31,-1.5,0,1324,-53.7,42,15,A-,-,D+,31
NXE,Nexgen Energy Ltd,MINING,Mining-Metal Ores,45,AMEX,4.18,-2.2,-0.1,1221,-40,37,60,A-,-,E,43
OMEX,Odyssey Marine Exploratn,MINING,Mining-Metal Ores,45,NASDAQ,5.86,0.7,0.04,15,-16.8,41,33,A-,-,B-,40
PLL,Piedmont Lithium Inc,MINING,Mining-Metal Ores,45,NASDAQ,47.85,-2.2,-1.07,135,-49.7,1,25,A-,-,C+,28
PLM,Polymet Mining Corp,MINING,Mining-Metal Ores,45,AMEX,2.55,-4,-0.11,68,-33.2,43,25,A-,-,C+,38
RIO,Rio Tinto Plc Adr,MINING,Mining-Metal Ores,45,NYSE,74.3,0.1,0.1,3772,8.8,99,79,A-,A,D+,97
SCCO,Southern Copper Corp,MINING,Mining-Metal Ores,45,NYSE,64.11,-1.6,-1.05,961,27.4,95,69,A-,A,C-,96
SGML,Sigma Lithium Corp,MINING,Mining-Metal Ores,45,NASDAQ,10.27,2.2,0.23,279,55.9,8,94,A-,-,B,64
SLI,Standard Lithium Ltd,MINING,Mining-Metal Ores,45,AMEX,7.28,-3.8,-0.29,1126,-43,2,65,A-,-,B-,39
SMTS,Sierra Metals Inc,MINING,Mining-Metal Ores,45,AMEX,1.3,1.2,0.02,305,-30.4,30,8,A-,B,D,34
TECK,Teck Resources Ltd,MINING,Mining-Metal Ores,45,NYSE,32.49,0,-0.01,3153,-5.4,76,97,A-,B,C+,99
TGB,Taseko Mines Ltd,MINING,Mining-Metal Ores,45,AMEX,1.94,-1.3,-0.03,822,-53.8,63,83,A-,D,C,75
TMC,T M C Metals Company,MINING,Mining-Metal Ores,45,NASDAQ,1.44,-8.4,-0.13,754,-54.6,12,1,A-,-,B-,17
TMQ,Trilogy Metals Inc,MINING,Mining-Metal Ores,45,NYSE,1.51,-1.3,-0.02,48,-77.3,8,21,A-,-,B-,30
TRQ,Turquoise Hill Resources,MINING,Mining-Metal Ores,45,NYSE,18.07,-0.8,-0.15,352,-58.4,27,96,A-,B,B+,81
UAMY,U S Antimony Corp,MINING,Mining-Metal Ores,45,AMEX,0.44,-4.4,-0.02,301,-59.3,42,9,A-,E,D-,29
UEC,Uranium Energy Corp,MINING,Mining-Metal Ores,45,AMEX,2.7,-2.4,-0.07,7518,-6.9,45,69,A-,-,E,47
URG,Ur-Energy Inc,MINING,Mining-Metal Ores,45,AMEX,1.19,-1.3,-0.02,1672,-32.8,2,44,A-,E,B-,34
UUUU,Energy Fuels Inc,MINING,Mining-Metal Ores,45,AMEX,6.49,-2,-0.14,2738,-2.5,38,87,A-,E,D+,61
VALE,Vale Sa Adr,MINING,Mining-Metal Ores,45,NYSE,16.35,1,0.17,20303,-24.8,67,85,A-,A,D,93
WRN,Western Copper and Gold,MINING,Mining-Metal Ores,45,AMEX,1.53,-1.3,-0.02,214,0.9,27,65,A-,-,B,53
WWR,Westwater Resources Inc,MINING,Mining-Metal Ores,45,AMEX,2.08,-3.5,-0.08,384,-42.5,46,9,A-,-,D-,27
XPL,Solitario Zinc Corp,MINING,Mining-Metal Ores,45,AMEX,0.47,-1.1,-0.01,48,-64,20,22,A-,E,D,29
AMCR,Amcor Plc,MISC,Containers/Packaging,68,NYSE,12.11,-0.7,-0.09,7410,81.8,76,75,B,B,C-,81
ATR,Aptargroup Inc,MISC,Containers/Packaging,68,NYSE,116.5,-0.8,-0.95,253,26.4,54,30,B,B,B-,52
BERY,Berry Global Group Inc,MISC,Containers/Packaging,68,NYSE,67.32,-0.2,-0.14,1650,184.1,67,83,B,B,D-,85
BLL,Ball Corp,MISC,Containers/Packaging,68,NYSE,94.31,-2.3,-2.27,1124,-8.2,83,83,B,A,D+,89
CCK,Crown Holdings Inc,MISC,Containers/Packaging,68,NYSE,114.67,-1.2,-1.36,545,-19.9,81,89,B,A,B-,90
FORD,Forward Industries Inc,MISC,Containers/Packaging,68,NASDAQ,1.6,0.6,0.01,52,-34.7,42,14,B,C,B-,36
GEF,Greif Inc Cl A,MISC,Containers/Packaging,68,NYSE,59.39,-1.2,-0.7,103,-12.2,93,69,B,B,E,84
GEFB,Greif Inc Cl B,MISC,Containers/Packaging,68,NYSE,59.3,-0.9,-0.52,6,-31.4,93,69,B,B,C-,88
KRT,Karat Packaging Inc,MISC,Containers/Packaging,68,NASDAQ,16.49,0.3,0.06,19,6.4,25,23,B,A,D,42
MYE,Myers Industries Inc,MISC,Containers/Packaging,68,NYSE,17.56,-2.1,-0.38,37,-15.4,72,27,B,B,D-,57
OI,O-I Glass Inc,MISC,Containers/Packaging,68,NYSE,14.01,2.9,0.4,1175,85,68,52,B,B,C,62
PACK,Ranpak Holdings Cl A,MISC,Containers/Packaging,68,NYSE,26.23,-0.7,-0.2,541,66.9,45,81,B,D,E,59
PTVE,Pactiv Evergreen Inc,MISC,Containers/Packaging,68,NASDAQ,10.72,-2.9,-0.32,125,14.8,69,22,B,D,B-,53
REYN,Reynolds Consumer Prdcts,MISC,Containers/Packaging,68,NASDAQ,30.09,0.1,0.02,241,-9.7,57,79,B,B,D+,75
SEE,Sealed Air Corp,MISC,Containers/Packaging,68,NYSE,68.29,0.4,0.29,484,-11.7,76,94,B,-,D+,76
SLGN,Silgan Holdings Inc,MISC,Containers/Packaging,68,NASDAQ,44.64,-1.9,-0.85,275,64.4,87,89,B,B,C+,93
SLVM,Sylvamo Corp,MISC,Containers/Packaging,68,NYSE,32.41,3.7,1.17,462,40.4,73,75,B,C,B,88
SON,Sonoco Products Co,MISC,Containers/Packaging,68,NYSE,57.54,-0.3,-0.16,395,-9.4,62,42,B,B,C+,63
UFPT,U F P Tech Inc,MISC,Containers/Packaging,68,NASDAQ,70.42,-1.2,-0.86,41,92.8,90,95,B,C,C+,90
ALPP,Alpine 4 Holdings Cl A,MISC,Diversified Operations,63,NASDAQ,1.57,-1.3,-0.02,441,-62.2,47,4,B+,-,E,24
BRKA,Berkshire Hathaway Cl A,MISC,Diversified Operations,63,NYSE,479761.49,1.8,8577.49,1,-2.6,84,90,B+,C,C,89
BRKB,Berkshire Hathaway Cl B,MISC,Diversified Operations,63,NYSE,319.83,1.9,5.87,3169,-32.2,84,90,B+,C,C+,90
CHE,Chemed Corporation,MISC,Diversified Operations,63,NYSE,471.9,0.9,4.19,17,-71.7,82,48,B+,B,B-,76
CR,Crane Co,MISC,Diversified Operations,63,NYSE,104.65,0.9,0.93,305,57.6,79,84,B+,B,C+,89
CSL,Carlisle Cos Inc,MISC,Diversified Operations,63,NYSE,222.2,-0.1,-0.25,225,36,79,89,B+,B,C+,91
EMR,Emerson Electric Co,MISC,Diversified Operations,63,NYSE,97.63,5.6,5.15,3690,88.9,80,55,B+,B,D,75
ETN,Eaton Corp Plc,MISC,Diversified Operations,63,NYSE,161.6,1.4,2.21,943,-21.7,82,79,B+,B,D,83
GE,General Electric Co,MISC,Diversified Operations,63,NYSE,98.25,0.3,0.3,3962,-19.8,54,48,B+,D,D,56
